靡ㄩ絏	虏嘿	るら	厨筍瞯
M2300  	筿摸计   	20051026	  -1.3440
M2300  	筿摸计   	20051027	  -1.0600
M2300  	筿摸计   	20051028	  -0.4604
M2300  	筿摸计   	20051031	   3.2463
M2300  	筿摸计   	20051101	   0.7243
M2300  	筿摸计   	20051102	   1.6834
M2300  	筿摸计   	20051103	   0.0613
M2300  	筿摸计   	20051104	   1.3890
M2300  	筿摸计   	20051107	  -0.9872
M2300  	筿摸计   	20051108	  -0.2401
M2300  	筿摸计   	20051109	   2.4027
M2300  	筿摸计   	20051110	   0.3625
M2300  	筿摸计   	20051111	   1.6631
M2300  	筿摸计   	20051114	   0.4724
M2300  	筿摸计   	20051115	  -0.9637
M2300  	筿摸计   	20051116	   0.5768
M2300  	筿摸计   	20051117	  -0.0897
M2300  	筿摸计   	20051118	   1.8899
M2300  	筿摸计   	20051121	   0.2184
M2300  	筿摸计   	20051122	  -1.0936
M2300  	筿摸计   	20051123	   1.5697
M2300  	筿摸计   	20051124	   0.0914
M2300  	筿摸计   	20051125	   0.5324
M2300  	筿摸计   	20051128	   1.5131
M2300  	筿摸计   	20051129	  -1.5614
M2300  	筿摸计   	20051130	   1.6164
M2300  	筿摸计   	20051201	  -0.2459
M2300  	筿摸计   	20051202	   1.1092
M2300  	筿摸计   	20051205	   2.6335
M2300  	筿摸计   	20051206	  -0.4822
M2300  	筿摸计   	20051207	  -0.4484
M2300  	筿摸计   	20051208	  -0.8972
M2300  	筿摸计   	20051209	   0.4142
M2300  	筿摸计   	20051212	  -0.1971
M2300  	筿摸计   	20051213	   0.0183
M2300  	筿摸计   	20051214	  -0.4864
M2300  	筿摸计   	20051215	   0.6357
M2300  	筿摸计   	20051216	   1.6687
M2300  	筿摸计   	20051219	   1.1206
M2300  	筿摸计   	20051220	  -0.1172
M2300  	筿摸计   	20051221	   0.7574
M2300  	筿摸计   	20051222	  -0.6882
M2300  	筿摸计   	20051223	   2.0896
M2300  	筿摸计   	20051226	   0.3098
M2300  	筿摸计   	20051227	   0.0139
M2300  	筿摸计   	20051228	  -0.2221
M2300  	筿摸计   	20051229	   0.9806
M2300  	筿摸计   	20051230	  -0.3685
M2300  	筿摸计   	20060102	  -0.7051
M2300  	筿摸计   	20060103	   2.4958
M2300  	筿摸计   	20060104	   0.3396
M2300  	筿摸计   	20060105	   1.5028
M2300  	筿摸计   	20060106	  -0.3101
M2300  	筿摸计   	20060109	   1.1607
M2300  	筿摸计   	20060110	  -1.0184
M2300  	筿摸计   	20060111	  -0.3541
M2300  	筿摸计   	20060112	  -0.5934
M2300  	筿摸计   	20060113	  -0.6172
M2300  	筿摸计   	20060116	   1.3981
M2300  	筿摸计   	20060117	   0.1205
M2300  	筿摸计   	20060118	  -3.9008
M2300  	筿摸计   	20060119	   0.2400
M2300  	筿摸计   	20060120	  -0.3817
M2300  	筿摸计   	20060123	  -2.1178
M2300  	筿摸计   	20060124	   1.5409
M2300  	筿摸计   	20060125	   1.0969
M2300  	筿摸计   	20060203	   0.1595
M2300  	筿摸计   	20060206	   1.8828
M2300  	筿摸计   	20060207	  -0.0611
M2300  	筿摸计   	20060208	  -1.5942
M2300  	筿摸计   	20060209	   0.3938
M2300  	筿摸计   	20060210	  -1.0425
M2300  	筿摸计   	20060213	  -0.6641
M2300  	筿摸计   	20060214	   1.1551
M2300  	筿摸计   	20060215	  -0.1038
M2300  	筿摸计   	20060216	   2.0229
M2300  	筿摸计   	20060217	  -0.4278
M2300  	筿摸计   	20060220	   0.0375
M2300  	筿摸计   	20060221	  -1.0157
M2300  	筿摸计   	20060222	  -2.0213
M2300  	筿摸计   	20060223	  -1.2441
M2300  	筿摸计   	20060224	   1.0996
M2300  	筿摸计   	20060227	   0.6336
M2300  	筿摸计   	20060301	   1.2627
M2300  	筿摸计   	20060302	   0.9465
M2300  	筿摸计   	20060303	  -1.4919
M2300  	筿摸计   	20060306	   0.6739
M2300  	筿摸计   	20060307	  -1.2905
M2300  	筿摸计   	20060308	  -0.7445
M2300  	筿摸计   	20060309	   0.2958
M2300  	筿摸计   	20060310	   0.6777
M2300  	筿摸计   	20060313	   1.2660
M2300  	筿摸计   	20060314	  -1.3432
M2300  	筿摸计   	20060315	   1.4208
M2300  	筿摸计   	20060316	  -0.2960
M2300  	筿摸计   	20060317	   0.2796
M2300  	筿摸计   	20060320	  -0.1618
M2300  	筿摸计   	20060321	  -1.2517
M2300  	筿摸计   	20060322	  -1.3724
M2300  	筿摸计   	20060323	  -0.6302
M2300  	筿摸计   	20060324	  -0.3242
M2300  	筿摸计   	20060327	   0.9794
M2300  	筿摸计   	20060328	   1.1151
M2300  	筿摸计   	20060329	   1.1588
M2300  	筿摸计   	20060330	   0.4707
M2300  	筿摸计   	20060331	   1.4777
M2300  	筿摸计   	20060403	   1.0794
M2300  	筿摸计   	20060404	  -0.2149
M2300  	筿摸计   	20060406	   1.5683
M2300  	筿摸计   	20060407	   0.4606
M2300  	筿摸计   	20060410	  -0.1319
M2300  	筿摸计   	20060411	  -0.5614
M2300  	筿摸计   	20060412	   0.9798
M2300  	筿摸计   	20060413	   0.2927
M2300  	筿摸计   	20060414	   1.4528
M2300  	筿摸计   	20060417	  -0.1196
M2300  	筿摸计   	20060418	   0.1618
M2300  	筿摸计   	20060419	   1.2504
M2300  	筿摸计   	20060420	   1.3658
M2300  	筿摸计   	20060421	   0.4628
M2300  	筿摸计   	20060424	  -0.4920
M2300  	筿摸计   	20060425	  -1.6565
M2300  	筿摸计   	20060426	   1.5499
M2300  	筿摸计   	20060427	  -1.7722
M2300  	筿摸计   	20060428	   1.3612
M2300  	筿摸计   	20060502	  -0.0507
M2300  	筿摸计   	20060503	   0.6369
M2300  	筿摸计   	20060504	   1.0737
M2300  	筿摸计   	20060505	   0.1526
M2300  	筿摸计   	20060508	   0.9923
M2300  	筿摸计   	20060509	  -1.2997
M2300  	筿摸计   	20060510	  -1.0516
M2300  	筿摸计   	20060511	   1.1763
M2300  	筿摸计   	20060512	  -1.9201
M2300  	筿摸计   	20060515	  -1.3666
M2300  	筿摸计   	20060516	  -0.9988
M2300  	筿摸计   	20060517	   0.7193
M2300  	筿摸计   	20060518	  -1.4379
M2300  	筿摸计   	20060519	   0.5377
M2300  	筿摸计   	20060522	  -1.8587
M2300  	筿摸计   	20060523	  -1.7112
M2300  	筿摸计   	20060524	  -0.0473
M2300  	筿摸计   	20060525	  -1.0823
M2300  	筿摸计   	20060526	   0.0308
M2300  	筿摸计   	20060529	   0.4033
M2300  	筿摸计   	20060530	   0.6945
M2300  	筿摸计   	20060601	   0.2874
M2300  	筿摸计   	20060602	   1.0080
M2300  	筿摸计   	20060605	  -3.9550
M2300  	筿摸计   	20060606	   0.0938
M2300  	筿摸计   	20060607	  -2.3295
M2300  	筿摸计   	20060608	  -5.1043
M2300  	筿摸计   	20060609	   2.4385
M2300  	筿摸计   	20060612	  -0.1572
M2300  	筿摸计   	20060613	  -1.9813
M2300  	筿摸计   	20060614	   1.9877
M2300  	筿摸计   	20060615	  -1.0038
M2300  	筿摸计   	20060616	   1.8207
M2300  	筿摸计   	20060619	  -0.7887
M2300  	筿摸计   	20060620	  -3.6964
M2300  	筿摸计   	20060621	  -1.2325
M2300  	筿摸计   	20060622	   4.0171
M2300  	筿摸计   	20060623	  -0.5184
M2300  	筿摸计   	20060626	   1.4665
M2300  	筿摸计   	20060627	   0.7043
M2300  	筿摸计   	20060628	  -0.8706
M2300  	筿摸计   	20060629	   0.7937
M2300  	筿摸计   	20060630	   2.2056
M2300  	筿摸计   	20060703	   0.0571
M2300  	筿摸计   	20060704	   0.6666
M2300  	筿摸计   	20060705	  -1.4626
M2300  	筿摸计   	20060706	   0.2300
M2300  	筿摸计   	20060707	   0.1578
M2300  	筿摸计   	20060710	   0.4582
M2300  	筿摸计   	20060711	  -0.8054
M2300  	筿摸计   	20060712	  -0.0719
M2300  	筿摸计   	20060713	  -1.4417
M2300  	筿摸计   	20060714	  -2.5024
M2300  	筿摸计   	20060717	  -3.2026
M2300  	筿摸计   	20060718	   1.1093
M2300  	筿摸计   	20060719	  -0.1070
M2300  	筿摸计   	20060720	   3.7389
M2300  	筿摸计   	20060721	  -0.5054
M2300  	筿摸计   	20060724	  -1.6685
M2300  	筿摸计   	20060725	   0.7617
M2300  	筿摸计   	20060726	   0.0861
M2300  	筿摸计   	20060727	   1.8657
M2300  	筿摸计   	20060728	   0.2533
M2300  	筿摸计   	20060731	  -0.4576
M2300  	筿摸计   	20060801	  -0.0772
M2300  	筿摸计   	20060802	   0.6000
M2300  	筿摸计   	20060803	   0.0805
M2300  	筿摸计   	20060804	  -0.2340
M2300  	筿摸计   	20060807	  -0.1979
M2300  	筿摸计   	20060808	   1.6229
M2300  	筿摸计   	20060809	   1.6909
M2300  	筿摸计   	20060810	   0.4370
M2300  	筿摸计   	20060811	   0.0743
M2300  	筿摸计   	20060814	   0.8908
M2300  	筿摸计   	20060815	   0.3994
M2300  	筿摸计   	20060816	   1.3924
M2300  	筿摸计   	20060817	   1.0876
M2300  	筿摸计   	20060818	  -0.4971
M2300  	筿摸计   	20060821	  -3.8941
M2300  	筿摸计   	20060822	   1.7518
M2300  	筿摸计   	20060823	  -0.3499
M2300  	筿摸计   	20060824	  -0.2037
M2300  	筿摸计   	20060825	  -0.6369
M2300  	筿摸计   	20060828	  -1.4413
M2300  	筿摸计   	20060829	   0.9270
M2300  	筿摸计   	20060830	   2.1858
M2300  	筿摸计   	20060831	   0.3310
M2300  	筿摸计   	20060901	   1.0591
M2300  	筿摸计   	20060904	   1.8623
M2300  	筿摸计   	20060905	  -0.5836
M2300  	筿摸计   	20060906	  -0.7431
M2300  	筿摸计   	20060907	   0.0000
M2300  	筿摸计   	20060908	   0.1607
M2300  	筿摸计   	20060911	   0.0341
M2300  	筿摸计   	20060912	  -1.2657
M2300  	筿摸计   	20060913	   0.8569
M2300  	筿摸计   	20060914	  -1.0449
M2300  	筿摸计   	20060915	   1.2880
M2300  	筿摸计   	20060918	   3.1448
M2300  	筿摸计   	20060919	  -0.1226
M2300  	筿摸计   	20060920	  -0.0730
M2300  	筿摸计   	20060921	  -0.2490
M2300  	筿摸计   	20060922	  -0.2663
M2300  	筿摸计   	20060925	   0.1302
M2300  	筿摸计   	20060926	  -0.2367
M2300  	筿摸计   	20060927	   0.2473
M2300  	筿摸计   	20060928	  -1.1399
M2300  	筿摸计   	20060929	  -0.2023
M2300  	筿摸计   	20061002	   0.3615
M2300  	筿摸计   	20061003	   0.3804
M2300  	筿摸计   	20061004	  -1.2676
M2300  	筿摸计   	20061005	   2.1160
M2300  	筿摸计   	20061011	  -0.7018
M2300  	筿摸计   	20061012	  -0.3283
M2300  	筿摸计   	20061013	   1.6265
M2300  	筿摸计   	20061014	  -0.4431
M2300  	筿摸计   	20061016	   1.5378
M2300  	筿摸计   	20061017	  -1.0075
M2300  	筿摸计   	20061018	  -1.0145
M2300  	筿摸计   	20061019	  -0.2103
M2300  	筿摸计   	20061020	   0.8297
M2300  	筿摸计   	20061023	  -0.4147
M2300  	筿摸计   	20061024	   0.7496
M2300  	筿摸计   	20061025	  -0.2943
M2300  	筿摸计   	20061026	   0.1426
M2300  	筿摸计   	20061027	   0.5332
M2300  	筿摸计   	20061030	  -1.3309
M2300  	筿摸计   	20061031	   0.2103
M2300  	筿摸计   	20061101	   0.0167
M2300  	筿摸计   	20061102	   0.8261
M2300  	筿摸计   	20061103	   0.9053
M2300  	筿摸计   	20061106	  -0.6843
M2300  	筿摸计   	20061107	   0.8407
M2300  	筿摸计   	20061108	  -0.1177
M2300  	筿摸计   	20061109	  -0.9689
M2300  	筿摸计   	20061110	   0.4264
M2300  	筿摸计   	20061113	  -0.8360
M2300  	筿摸计   	20061114	   1.2645
M2300  	筿摸计   	20061115	   0.7374
M2300  	筿摸计   	20061116	   0.4034
M2300  	筿摸计   	20061117	   0.0421
M2300  	筿摸计   	20061120	   0.5863
M2300  	筿摸计   	20061121	   0.9725
M2300  	筿摸计   	20061122	   0.2870
M2300  	筿摸计   	20061123	   0.1940
M2300  	筿摸计   	20061124	   0.6697
M2300  	筿摸计   	20061127	   1.1665
M2300  	筿摸计   	20061128	  -1.1001
M2300  	筿摸计   	20061129	   0.2395
M2300  	筿摸计   	20061130	   1.1946
M2300  	筿摸计   	20061201	   0.4007
M2300  	筿摸计   	20061204	  -0.4579
M2300  	筿摸计   	20061205	  -0.0622
M2300  	筿摸计   	20061206	   1.2534
M2300  	筿摸计   	20061207	  -0.4485
M2300  	筿摸计   	20061208	  -0.8053
M2300  	筿摸计   	20061211	  -0.1275
M2300  	筿摸计   	20061212	  -2.2332
M2300  	筿摸计   	20061213	   0.1370
M2300  	筿摸计   	20061214	   0.5504
M2300  	筿摸计   	20061215	   0.4999
M2300  	筿摸计   	20061218	   1.4608
M2300  	筿摸计   	20061219	  -0.2948
M2300  	筿摸计   	20061220	   0.5073
M2300  	筿摸计   	20061221	  -0.0403
M2300  	筿摸计   	20061222	   0.6071
M2300  	筿摸计   	20061225	  -0.4064
M2300  	筿摸计   	20061226	   0.7110
M2300  	筿摸计   	20061227	   0.1965
M2300  	筿摸计   	20061228	   0.2298
M2300  	筿摸计   	20061229	   1.0545
M2300  	筿摸计   	20070102	   0.8711
M2300  	筿摸计   	20070103	   0.2879
M2300  	筿摸计   	20070104	   0.8193
M2300  	筿摸计   	20070105	  -1.0232
M2300  	筿摸计   	20070108	  -1.6540
M2300  	筿摸计   	20070109	   0.5697
M2300  	筿摸计   	20070110	  -0.5907
M2300  	筿摸计   	20070111	  -0.5425
M2300  	筿摸计   	20070112	   2.1786
M2300  	筿摸计   	20070115	   0.9506
M2300  	筿摸计   	20070116	  -0.3891
M2300  	筿摸计   	20070117	   0.6620
M2300  	筿摸计   	20070118	   0.7377
M2300  	筿摸计   	20070119	  -1.0381
M2300  	筿摸计   	20070122	  -0.3239
M2300  	筿摸计   	20070123	  -0.1073
M2300  	筿摸计   	20070124	   1.3490
M2300  	筿摸计   	20070125	   0.2444
M2300  	筿摸计   	20070126	  -1.4923
M2300  	筿摸计   	20070129	  -1.1511
M2300  	筿摸计   	20070130	  -0.4555
M2300  	筿摸计   	20070131	  -0.7061
M2300  	筿摸计   	20070201	  -0.2167
M2300  	筿摸计   	20070202	   1.0278
M2300  	筿摸计   	20070205	  -0.0757
M2300  	筿摸计   	20070206	   1.3938
M2300  	筿摸计   	20070207	  -0.1733
M2300  	筿摸计   	20070208	  -0.2515
M2300  	筿摸计   	20070209	   0.0750
M2300  	筿摸计   	20070212	  -1.4125
M2300  	筿摸计   	20070213	  -0.9977
M2300  	筿摸计   	20070214	   1.1768
M2300  	筿摸计   	20070226	   1.2663
M2300  	筿摸计   	20070227	   0.5668
M2300  	筿摸计   	20070301	  -2.9640
M2300  	筿摸计   	20070302	  -0.3011
M2300  	筿摸计   	20070303	  -0.3853
M2300  	筿摸计   	20070305	  -4.2204
M2300  	筿摸计   	20070306	   1.7445
M2300  	筿摸计   	20070307	   0.6541
M2300  	筿摸计   	20070308	   1.6214
M2300  	筿摸计   	20070309	  -0.2390
M2300  	筿摸计   	20070312	   1.1482
M2300  	筿摸计   	20070313	   1.1228
M2300  	筿摸计   	20070314	  -1.4906
M2300  	筿摸计   	20070315	   1.6985
M2300  	筿摸计   	20070316	  -0.0972
M2300  	筿摸计   	20070319	   0.3465
M2300  	筿摸计   	20070320	  -0.0757
M2300  	筿摸计   	20070321	   0.2971
M2300  	筿摸计   	20070322	   0.8191
M2300  	筿摸计   	20070323	   0.4227
M2300  	筿摸计   	20070326	   0.3314
M2300  	筿摸计   	20070327	  -0.3808
M2300  	筿摸计   	20070328	  -1.0334
M2300  	筿摸计   	20070329	   0.9838
M2300  	筿摸计   	20070330	   0.2929
M2300  	筿摸计   	20070402	  -0.0119
M2300  	筿摸计   	20070403	   0.5454
M2300  	筿摸计   	20070404	   0.9366
M2300  	筿摸计   	20070409	   0.0176
M2300  	筿摸计   	20070410	  -0.3112
